shape_id,begin,end,stop_id,stop_name,stop_lat,stop_lon,distAlongR,parent_route
Austral-NE-E-from,1,249,20200814254,15thAv_MiddletonGrange_b,-33.92220673,150.8396429,18933.571144215173,Austral-NE-E
Austral-NE-E-from,1,249,20200814252,15thAv_HoxtonPark_b,-33.92637451,150.8607375,21055.221820215174,Austral-NE-E
Austral-NE-E-from,1,249,20200814249,15thAv_MillerTway_a,-33.926964700000006,150.87097450000002,22018.850517215174,Austral-NE-E
Austral-NE-E-from,1,249,20200814247,15thAv_AshTway_a,-33.92753548,150.88323359999998,23164.532682215176,Austral-NE-E
Austral-NE-E-from,1,249,20200814245,15thAv_MaxwellsTway_a,-33.92633517,150.8992313,24655.788365215176,Austral-NE-E
Austral-NE-E-from,1,249,20200814243,15thAv_BrickmakersTway_a,-33.92784302,150.91032019999997,25695.063145215176,Austral-NE-E
Austral-NE-E-from,1,249,20200814242,15thAv_LiverpoolStation_b,-33.923103000000005,150.9268322,27546.225765215175,Austral-NE-E
Austral-NE-N-to,1,105,20200814280,BusinessParkStation_b,-33.88336706,150.7384856,247.88203140000002,Austral-NE-N
Austral-NE-N-to,1,105,20200814282,25thAv_ETway_Interchange_b,-33.88642859,150.7604154,2501.766564,Austral-NE-N
Austral-NE-N-to,1,105,20200814278,20thAv_ETway_Interchange_b,-33.89858536,150.7589481,3910.93199,Austral-NE-N
Austral-NE-N-to,1,105,20200814226,KempsCreek-SW-WE,-33.90099186,150.77695690000002,5602.212869,Austral-NE-N
Austral-NE-N-to,1,105,20200814230,KempsCreek-SE-WE,-33.90211413,150.78822580000002,6659.964522,Austral-NE-N
Austral-NE-N-to,1,105,202008149,Austral-NE-5a,-33.91478435,150.81791,10428.14985,Austral-NE-N
Austral-NE-N-to,1,105,2020081411,Austral-NE-6a,-33.91663555,150.81989009999998,10812.34649,Austral-NE-N
Austral-NE-N-to,1,105,2020081413,Austral-NE-7a,-33.92091594,150.81945359999997,11511.79927,Austral-NE-N
Austral-NE-N-to,1,105,2020081415,Austral-NE-8a,-33.92197779,150.81658240000002,11913.40869,Austral-NE-N
Austral-NE-N-from,1,114,202008141,Austral-NE-1a,-33.92342299,150.8115901,13825.808982884868,Austral-NE-N
Austral-NE-N-from,1,114,202008143,Austral-NE-2a,-33.92022367,150.8096795,14380.75377288487,Austral-NE-N
Austral-NE-N-from,1,114,202008145,Austral-NE-3a,-33.91536535,150.8101168,15246.568715684869,Austral-NE-N
Austral-NE-N-from,1,114,202008147,Austral-NE-4a,-33.91494651,150.8133789,15797.452224684868,Austral-NE-N
Austral-NE-N-from,1,114,20200814229,KempsCreek-SE-EW,-33.90214498,150.7882644,19646.611352684868,Austral-NE-N
Austral-NE-N-from,1,114,20200814225,KempsCreek-SW-EW,-33.90099913,150.7769497,20708.586001684867,Austral-NE-N
Austral-NE-N-from,1,114,20200814277,20thAv_ETway_Interchange_a,-33.89859899,150.7589481,22399.44695968487,Austral-NE-N
Austral-NE-N-from,1,114,20200814281,25thAv_ETway_Interchange_a,-33.88654472,150.76052099999998,23797.314521684868,Austral-NE-N
Austral-NE-N-from,1,114,20200814279,BusinessParkStation_a,-33.88343221,150.7384801,26067.31275168487,Austral-NE-N
Austral-NE-S-to,1,67,20200814358,LeppingtonStation_b,-33.95360524,150.8082583,7.314022398,Austral-NE-S
Austral-NE-S-to,1,67,20200814215,Austral-SE-SN,-33.93328323,150.8119841,2370.5787179999998,Austral-NE-S
Austral-NE-S-to,1,67,202008141,Austral-NE-1a,-33.92342299,150.8115901,3962.114143,Austral-NE-S
Austral-NE-S-to,1,67,202008143,Austral-NE-2a,-33.92022367,150.8096795,4517.058933,Austral-NE-S
Austral-NE-S-to,1,67,202008145,Austral-NE-3a,-33.91536535,150.8101168,5382.876862,Austral-NE-S
Austral-NE-S-to,1,67,202008147,Austral-NE-4a,-33.91494651,150.8133789,5933.760371,Austral-NE-S
Austral-NE-S-from,1,59,202008149,Austral-NE-5a,-33.91478435,150.81791,6128.153346350527,Austral-NE-S
Austral-NE-S-from,1,59,2020081411,Austral-NE-6a,-33.91663555,150.81989009999998,6512.349985950527,Austral-NE-S
Austral-NE-S-from,1,59,2020081413,Austral-NE-7a,-33.92091594,150.81945359999997,7211.802766650527,Austral-NE-S
Austral-NE-S-from,1,59,2020081415,Austral-NE-8a,-33.92197779,150.81658240000002,7613.412186650527,Austral-NE-S
Austral-NE-S-from,1,59,20200814216,Austral-SE-NS,-33.93325387,150.81202150000001,9124.867390650526,Austral-NE-S
Austral-NE-S-from,1,59,20200814357,LeppingtonStation_a,-33.95404554,150.8081304,11561.353167650526,Austral-NE-S
Austral-NE-W-to,1,73,20200814257,AerotropolisStation_a,-33.92049719,150.73677450000002,22.03211339,Austral-NE-W
Austral-NE-W-to,1,73,20200814256,15thAv_Bringelly_b,-33.91018533,150.7459844,1939.676921,Austral-NE-W
Austral-NE-W-to,1,73,20200814193,Rossmore-NW-WE,-33.91237445,150.77140769999997,4390.042538000001,Austral-NE-W
Austral-NE-W-to,1,73,20200814206,Rossmore-NE-WE,-33.91407917,150.78536680000002,5695.011534,Austral-NE-W
Austral-NE-W-to,1,73,20200814221,Austral-NW-WE,-33.91795364,150.8089158,8020.318723,Austral-NE-W
Austral-NE-W-to,1,73,202008145,Austral-NE-3a,-33.91536535,150.8101168,8762.477331,Austral-NE-W
Austral-NE-W-to,1,73,202008147,Austral-NE-4a,-33.91494651,150.8133789,9313.360840000001,Austral-NE-W
Austral-NE-W-to,1,73,202008149,Austral-NE-5a,-33.91478435,150.81791,9806.979115,Austral-NE-W
Austral-NE-W-to,1,73,2020081411,Austral-NE-6a,-33.91663555,150.81989009999998,10191.174809999999,Austral-NE-W
Austral-NE-W-from,1,70,2020081413,Austral-NE-7a,-33.92091594,150.81945359999997,12136.755178090867,Austral-NE-W
Austral-NE-W-from,1,70,2020081415,Austral-NE-8a,-33.92197779,150.81658240000002,12538.364597490867,Austral-NE-W
Austral-NE-W-from,1,70,202008141,Austral-NE-1a,-33.92342299,150.8115901,13197.175791890868,Austral-NE-W
Austral-NE-W-from,1,70,202008143,Austral-NE-2a,-33.92022367,150.8096795,13752.120581890867,Austral-NE-W
Austral-NE-W-from,1,70,20200814222,Austral-NW-EW,-33.91796598,150.80892619999997,14101.037662890867,Austral-NE-W
Austral-NE-W-from,1,70,20200814205,Rossmore-NE-EW,-33.91408072,150.7853648,16429.44749689087,Austral-NE-W
Austral-NE-W-from,1,70,20200814194,Rossmore-NW-EW,-33.91240923,150.77134980000002,17739.005747890867,Austral-NE-W
Austral-NE-W-from,1,70,20200814255,15thAv_Bringelly_a,-33.91019163,150.745996,20185.13271889087,Austral-NE-W
Austral-NE-W-from,1,70,20200814258,AerotropolisStation_b,-33.92042120000001,150.73688090000002,22092.342064890865,Austral-NE-W
Austral-NW-E-to,1,281,20200814241,15thAv_LiverpoolStation_a,-33.92295892,150.9266524,20.87140608,Austral-NW-E
Austral-NW-E-to,1,281,20200814244,15thAv-BrickmakersTway_b,-33.9280105,150.9102682,1927.665536,Austral-NW-E
Austral-NW-E-to,1,281,20200814246,15thAv_MaxwellsTway_b,-33.92658085,150.8983681,3042.120458,Austral-NW-E
Austral-NW-E-to,1,281,20200814248,15thAv_AshTway_b,-33.92784671,150.8820715,4562.523131,Austral-NW-E
Austral-NW-E-to,1,281,20200814250,15thAv_MillerTway_b,-33.92730335,150.8713841,5559.34222,Austral-NW-E
Austral-NW-E-to,1,281,20200814251,15thAv_HoxtonPark_a,-33.92667545,150.8581175,6808.2194930000005,Austral-NW-E
Austral-NW-E-to,1,281,20200814253,15thAv_MiddletonGrange_a,-33.92224766,150.8396293,8696.11355,Austral-NW-E
Austral-NW-E-to,1,281,20200814217,Austral-NE-EW,-33.91878525,150.81478380000001,11025.70613,Austral-NW-E
Austral-NW-E-to,1,281,2020081420,Austral-NW-6b,-33.92082381,150.808125,11919.10419,Austral-NW-E
Austral-NW-E-to,1,281,2020081421,Austral-NW-7a,-33.92394314,150.8074264,12271.14307,Austral-NW-E
